V,E,I,R
0.022824407,0.12282441,0.22282441,0.0006246647
0.990329,1.0,1.0,0.990329
0.02865267,0.12865268,0.22865267,0.0008428692
0.018511044,0.11851104,0.21851104,0.00047936148
0.65143806,0.7514381,0.85143805,0.416792
0.021969227,0.12196923,0.22196923,0.000594782
0.017275907,0.11727591,0.21727592,0.00044021138
0.017409043,0.11740904,0.21740904,0.00044437952
0.017242776,0.117242776,0.21724278,0.00043917604
0.032528225,0.13252823,0.23252822,0.0010024079
0.01781453,0.11781453,0.21781453,0.00045715147
0.018246775,0.11824678,0.21824677,0.00047089416
0.022586042,0.12258604,0.22258605,0.00061628147
0.016866265,0.11686627,0.21686627,0.00042746455
0.018978037,0.11897804,0.21897805,0.0004944458
0.8733229,0.9733229,1.0,0.8500252
0.73711085,0.8371109,0.93711084,0.5782381
0.9980732,1.0,1.0,0.9980732
0.031588882,0.13158888,0.23158889,0.00096265605
0.022435626,0.12243563,0.22243562,0.00061101286
0.26118955,0.36118954,0.46118957,0.04350813
0.01685008,0.11685008,0.21685009,0.00042696335
0.9240048,1.0,1.0,0.9240048
0.01712732,0.11712732,0.21712732,0.00043557418
0.018635655,0.118635654,0.21863566,0.00048337135
0.018422542,0.118422545,0.21842255,0.0004765203
0.021004364,0.121004365,0.22100437,0.00056170905
0.0177293,0.1177293,0.2177293,0.00045445724
0.029873094,0.1298731,0.22987309,0.00089184125
0.04377274,0.14377274,0.24377275,0.0015341414
0.02291169,0.12291169,0.22291169,0.0006277448
0.029008126,0.12900813,0.22900812,0.00085701345
0.016090874,0.11609088,0.21609087,0.00040365855
0.52354217,0.6235422,0.72354215,0.23620078
0.01822929,0.11822929,0.2182293,0.00047033568
0.016090874,0.11609088,0.21609087,0.00040365855
0.94427973,1.0,1.0,0.94427973
0.01877907,0.11877907,0.21877907,0.00048799993
0.033494532,0.13349453,0.23349454,0.0010440326
0.024563087,0.12456309,0.22456309,0.0006870854
0.045692034,0.14569204,0.24569204,0.0016355634
0.016293105,0.1162931,0.21629311,0.00040982693
0.021718835,0.12171884,0.22171883,0.00058613403
0.39405522,0.4940552,0.59405524,0.11565366
0.017061688,0.11706169,0.2170617,0.0004335308
0.02120612,0.12120612,0.22120613,0.00056856865
0.024007749,0.12400775,0.22400776,0.000666904
0.021553464,0.121553466,0.22155347,0.00058044755
0.025613917,0.12561391,0.22561392,0.00072590477
0.027350498,0.1273505,0.2273505,0.0007918844
0.08229081,0.18229082,0.28229082,0.004234605
0.312488,0.41248798,0.512488,0.06605845
0.90590656,1.0,1.0,0.90590656
0.45298964,0.55298966,0.6529896,0.16357298
0.035111748,0.13511175,0.23511174,0.0011153724
0.02339762,0.12339762,0.22339763,0.000644996
0.022889841,0.12288985,0.22288984,0.0006269733
0.9422947,1.0,1.0,0.9422947
0.0245397,0.1245397,0.2245397,0.0006862308
0.02027408,0.12027408,0.22027409,0.0005371266
0.018475594,0.11847559,0.2184756,0.00047822276
0.690872,0.79087204,0.890872,0.48676476
0.021246698,0.121246696,0.2212467,0.00056995184
0.027901376,0.12790138,0.22790138,0.00081329443
0.02209548,0.12209548,0.22209549,0.0005991599
0.017934537,0.11793454,0.21793453,0.00046095363
0.016737208,0.11673721,0.21673721,0.00042347307
0.018493311,0.11849331,0.21849331,0.00047879177
0.017475989,0.11747599,0.217476,0.0004464802
0.016230615,0.116230614,0.21623062,0.00040791783
0.15784954,0.25784954,0.35784954,0.014564988
0.021801988,0.12180199,0.221802,0.0005890009
0.947186,1.0,1.0,0.947186
0.12511882,0.22511882,0.32511884,0.009157493
0.5470104,0.64701045,0.7470104,0.264383
0.10217025,0.20217025,0.30217025,0.0062415637
0.027014792,0.12701479,0.2270148,0.00077895087
0.08057424,0.18057424,0.28057423,0.004082252
0.02074489,0.12074489,0.2207449,0.0005529305
0.017226238,0.11722624,0.21722624,0.00043865954
0.025107034,0.12510704,0.22510704,0.0007070762
0.01697999,0.116979994,0.21698,0.00043099152
0.016947422,0.11694743,0.21694742,0.00042998054
0.39778855,0.49778855,0.5977886,0.11837086
0.017576883,0.11757688,0.21757689,0.00044965203
0.024122424,0.124122426,0.22412243,0.00067105255
0.030938227,0.13093823,0.23093823,0.00093553
0.035244323,0.13524432,0.23524433,0.0011213144
0.025202822,0.12520282,0.22520283,0.0007106195
0.92324704,1.0,1.0,0.92324704
0.017848738,0.11784874,0.21784875,0.0004582342
0.020371296,0.1203713,0.2203713,0.0005403767
0.018564347,0.11856435,0.21856435,0.0004810754
0.01665704,0.11665704,0.21665704,0.00042099948
0.02350945,0.12350945,0.22350946,0.00064899086
0.017763345,0.11776335,0.21776335,0.0004555328
0.9875564,1.0,1.0,0.9875564
0.01781453,0.11781453,0.21781453,0.00045715147
0.018194368,0.11819437,0.21819437,0.00046922083
0.030646777,0.13064678,0.23064677,0.0009234873
0.048721816,0.14872181,0.24872182,0.0018022376
0.017342348,0.11734235,0.21734235,0.00044228992
0.021512311,0.12151231,0.22151232,0.00057903555
0.024987794,0.124987796,0.2249878,0.000702675
0.061762713,0.16176271,0.2617627,0.0026152462
0.99803144,1.0,1.0,0.99803144
0.017094472,0.11709447,0.21709448,0.00043455116
0.06760823,0.16760823,0.26760823,0.003032455
0.016387284,0.116387285,0.21638729,0.00041270928
0.62833613,0.72833616,0.8283361,0.3790797
0.9980957,1.0,1.0,0.9980957
0.022889841,0.12288985,0.22288984,0.0006269733
0.11104826,0.21104826,0.31104827,0.007289896
0.018055337,0.118055336,0.21805534,0.00046479126
0.02665774,0.12665774,0.22665775,0.00076528924
0.024987794,0.124987796,0.2249878,0.000702675
0.99805814,1.0,1.0,0.99805814
0.022222439,0.12222244,0.22222245,0.0006035741
0.017543187,0.11754319,0.21754318,0.00044859195
0.35260922,0.4526092,0.5526092,0.088193215
0.07885492,0.17885491,0.2788549,0.003932855
0.016434573,0.116434574,0.21643457,0.00041415892
0.019700259,0.11970026,0.21970026,0.00051808095
0.03240552,0.13240552,0.23240553,0.0009971755
0.016785491,0.1167855,0.21678549,0.00042496502
0.9923341,1.0,1.0,0.9923341
0.02472741,0.12472741,0.2247274,0.0006931011
0.01712732,0.11712732,0.21712732,0.00043557418
0.020645931,0.12064593,0.22064593,0.0005495954
0.017644463,0.11764447,0.21764447,0.0004517806
0.1336412,0.2336412,0.3336412,0.010417643
0.85687214,0.95687217,1.0,0.8199171
0.017661398,0.1176614,0.2176614,0.0004523145
0.017492766,0.117492765,0.21749277,0.0004470071
0.01668906,0.11668906,0.21668907,0.00042198694
0.016593179,0.11659318,0.21659318,0.00041903232
0.02143024,0.12143024,0.22143024,0.0005762233
0.018334452,0.11833446,0.21833445,0.00047369787
0.018815093,0.118815094,0.21881509,0.00048916484
0.04324442,0.14324442,0.24324442,0.0015067828
0.017442483,0.11744249,0.21744248,0.00044542848
0.40399662,0.5039966,0.60399663,0.12298152
0.9076402,1.0,1.0,0.9076402
0.016371552,0.11637156,0.21637155,0.00041222738
0.021246698,0.121246696,0.2212467,0.00056995184
0.110231474,0.21023148,0.31023148,0.007189343
0.025565213,0.12556522,0.22556521,0.00072408724
0.019215846,0.119215846,0.21921586,0.000502187
0.01788301,0.11788301,0.21788302,0.00045931988
0.02704047,0.12704048,0.22704047,0.0007799372
0.016931161,0.11693116,0.21693116,0.00042947606
0.020705251,0.120705254,0.22070526,0.0005515938
0.020944208,0.12094421,0.22094421,0.0005596695
0.9979007,1.0,1.0,0.9979007
0.054525036,0.15452504,0.25452504,0.0021444964
0.029760094,0.1297601,0.2297601,0.0008872583
0.016866265,0.11686627,0.21686627,0.00042746455
0.050964523,0.15096453,0.25096452,0.0019308797
0.028194217,0.12819421,0.22819422,0.0008247705
0.01668906,0.11668906,0.21668907,0.00042198694
0.022868007,0.12286801,0.22286801,0.0006262026
0.020824391,0.1208244,0.22082439,0.00055561506
0.01788301,0.11788301,0.21788302,0.00045931988
0.021125194,0.12112519,0.2211252,0.0005658137
0.077727415,0.17772742,0.27772743,0.003836608
0.03419705,0.13419706,0.23419705,0.001074764
0.6757111,0.7757111,0.8757111,0.45900977
0.016641052,0.11664105,0.21664105,0.00042050675
0.01979478,0.119794786,0.21979478,0.0005212019
0.021348475,0.12134848,0.22134848,0.0005734264
0.016947422,0.11694743,0.21694742,0.00042998054
0.09657791,0.1965779,0.29657793,0.0056305565
0.032774985,0.13277498,0.23277499,0.0010129664
0.051893488,0.1518935,0.2518935,0.001985496
0.019700259,0.11970026,0.21970026,0.00051808095
0.01632444,0.11632444,0.21632445,0.0004107853
0.016168362,0.116168365,0.21616836,0.0004060187
0.18568864,0.28568864,0.38568866,0.020460451
0.028034119,0.12803411,0.22803412,0.00081848825
0.027690258,0.12769026,0.22769026,0.00080506183
0.027901376,0.12790138,0.22790138,0.00081329443
0.022737447,0.12273745,0.22273745,0.0006216015
0.026305282,0.12630528,0.22630529,0.00075189845
0.017012626,0.11701263,0.21701263,0.0004320053
0.016931161,0.11693116,0.21693116,0.00042947606
0.025932675,0.12593268,0.22593267,0.00073784444
0.016996302,0.1169963,0.21699631,0.00043149816
0.09938277,0.19938278,0.29938278,0.005932334
0.018617801,0.1186178,0.2186178,0.0004827961
0.021004364,0.121004365,0.22100437,0.00056170905
0.017763345,0.11776335,0.21776335,0.0004555328
0.01685008,0.11685008,0.21685009,0.00042696335
0.017425757,0.117425755,0.21742576,0.00044490368
0.025638299,0.1256383,0.2256383,0.0007268153
0.017610643,0.11761065,0.21761064,0.000450715
0.022715755,0.12271576,0.22271577,0.0006208382
0.26192048,0.36192048,0.4619205,0.04378747
0.01836964,0.11836964,0.21836965,0.0004748246
0.07682219,0.17682219,0.2768222,0.0037603164
0.01812472,0.11812472,0.21812472,0.00046700015
0.020567097,0.1205671,0.2205671,0.00054694363
0.0245865,0.1245865,0.2245865,0.00068794127
0.030100336,0.13010034,0.23010033,0.0009010876
0.9980882,1.0,1.0,0.9980882
0.018352037,0.11835204,0.21835203,0.0004742609
0.9261035,1.0,1.0,0.9261035
0.017678348,0.11767835,0.21767835,0.00045284908
0.016497836,0.11649784,0.21649784,0.00041610064
0.01668906,0.11668906,0.21668907,0.00042198694
0.017865866,0.11786587,0.21786587,0.00045877666
0.028382124,0.12838213,0.22838213,0.00083216914
0.02571159,0.12571159,0.2257116,0.00072955515
0.017061688,0.11706169,0.2170617,0.0004335308
0.017078074,0.11707807,0.21707807,0.00043404067
0.022053318,0.12205332,0.22205332,0.0005976966
0.020725062,0.120725065,0.22072506,0.0005522617
0.029507361,0.12950736,0.22950736,0.0008770441
0.07910355,0.17910355,0.27910355,0.003954263
0.024122424,0.124122426,0.22412243,0.00067105255
0.018599968,0.118599966,0.21859998,0.00048222183
0.5457548,0.6457548,0.7457548,0.26282173
0.026405519,0.12640552,0.22640552,0.0007556971
0.033716537,0.13371654,0.23371655,0.0010537014
0.016882466,0.116882466,0.21688247,0.00042796644
0.06542547,0.16542548,0.26542547,0.0028727106
0.058078144,0.15807815,0.25807816,0.0023693861
0.018905448,0.11890545,0.21890545,0.0004920909
0.035277545,0.13527754,0.23527755,0.0011228055
0.9981067,1.0,1.0,0.9981067
0.02120612,0.12120612,0.22120613,0.00056856865
0.022999303,0.1229993,0.2229993,0.00063084235
0.0869029,0.18690291,0.2869029,0.004659993
0.017045317,0.11704532,0.21704532,0.0004330216
0.47871163,0.5787116,0.67871165,0.18802755
0.043854564,0.14385456,0.24385457,0.0015384002
0.051201206,0.1512012,0.2512012,0.0019447204
0.024821788,0.12482179,0.22482179,0.0006965654
0.022499971,0.12249997,0.22249997,0.0006132646
0.06666027,0.16666028,0.26666027,0.002962494
0.94834626,1.0,1.0,0.94834626
0.02732453,0.12732454,0.22732453,0.00079088093
0.016996302,0.1169963,0.21699631,0.00043149816
0.02159469,0.12159469,0.22159469,0.0005818633
0.02209548,0.12209548,0.22209549,0.0005991599
0.019105727,0.11910573,0.21910574,0.00049859734
0.998103,1.0,1.0,0.998103
0.023734689,0.12373469,0.22373469,0.000657065
0.018003466,0.118003465,0.21800347,0.00046314212
0.9693242,1.0,1.0,0.9693242
0.016199458,0.11619946,0.21619946,0.000406967
0.9551939,1.0,1.0,0.9551939
0.020196633,0.12019663,0.22019663,0.00053454214
0.024446368,0.12444637,0.22444637,0.00068282464
0.077972785,0.1779728,0.2779728,0.003857438
0.016529558,0.11652956,0.21652956,0.00041707538
0.07906799,0.179068,0.279068,0.0039511975
0.017375665,0.117375664,0.21737567,0.00044333338
0.02224367,0.12224367,0.22224367,0.0006043134
0.018038029,0.11803803,0.21803804,0.0004642408
0.030704854,0.13070485,0.23070486,0.0009258817
0.057229254,0.15722926,0.25722927,0.0023145783
0.095013045,0.19501305,0.29501304,0.005466233
0.036117926,0.13611794,0.23611793,0.0011608261
0.028870907,0.1288709,0.22887091,0.0008515417
0.0212264,0.1212264,0.22122641,0.0005692598
0.021990221,0.12199022,0.22199023,0.0005955092
0.016434573,0.116434574,0.21643457,0.00041415892
0.0177293,0.1177293,0.2177293,0.00045445724
0.023021257,0.12302126,0.22302125,0.00063161936
0.35073403,0.45073402,0.55073404,0.08706431
0.017309096,0.11730909,0.2173091,0.00044124926
0.016817752,0.11681776,0.21681775,0.0004259628
0.02297737,0.122977376,0.22297737,0.00063006644
0.016561339,0.11656134,0.21656135,0.00041805257
0.93089926,1.0,1.0,0.93089926
0.01697999,0.116979994,0.21698,0.00043099152
0.026912306,0.12691231,0.2269123,0.00077501964
0.85250616,0.9525062,1.0,0.8120174
0.031232351,0.13123235,0.23123236,0.0009477509
0.022457056,0.12245706,0.22245705,0.00061176246
0.024609929,0.12460993,0.22460993,0.00068879814
0.017028963,0.11702897,0.21702896,0.0004325131
0.017475989,0.11747599,0.217476,0.0004464802
0.019456577,0.119456574,0.21945658,0.00051006454
0.016947422,0.11694743,0.21694742,0.00042998054
0.08674805,0.18674806,0.28674805,0.004645327
0.20817894,0.30817893,0.40817893,0.026187275
0.9981067,1.0,1.0,0.9981067
0.019738015,0.11973801,0.21973802,0.00051932683
0.86402386,0.9640239,1.0,0.8329396
0.025323061,0.12532306,0.22532307,0.00071507704
0.01892357,0.118923575,0.21892357,0.00049267843
0.018194368,0.11819437,0.21819437,0.00046922083
0.02265081,0.12265081,0.22265081,0.0006185552
0.029591372,0.12959138,0.22959137,0.0008804339
0.03265138,0.13265139,0.23265138,0.0010076715
0.042682283,0.14268228,0.24268228,0.0014779364
0.015936993,0.115936995,0.21593699,0.00039898398
0.024563087,0.12456309,0.22456309,0.0006870854
0.9720191,1.0,1.0,0.9720191
0.016513688,0.11651369,0.2165137,0.00041658766
0.021635994,0.121635996,0.221636,0.00058328296
0.048721816,0.14872181,0.24872182,0.0018022376
0.023757325,0.123757325,0.22375733,0.0006578785
0.9981104,1.0,1.0,0.9981104
0.023241926,0.12324193,0.22324193,0.0006394497
0.016785491,0.1167855,0.21678549,0.00042496502
0.997783,1.0,1.0,0.997783
0.01745923,0.11745923,0.21745923,0.00044595407
0.01844021,0.11844021,0.2184402,0.00047708701
0.030792164,0.13079217,0.23079216,0.00092948636
0.032497503,0.1324975,0.23249751,0.0010010967
0.11696559,0.21696559,0.31696558,0.008043797
0.38521788,0.48521787,0.5852179,0.109385766
0.018689308,0.11868931,0.21868931,0.00048510122
0.998092,1.0,1.0,0.998092
0.027298586,0.1272986,0.22729859,0.0007898789
0.17870493,0.27870494,0.37870494,0.018861758
0.8911497,0.9911497,1.0,0.88326275
0.998092,1.0,1.0,0.998092
0.016418796,0.116418794,0.2164188,0.00041367512
0.048541084,0.1485411,0.24854109,0.0017920671
0.019813737,0.11981374,0.21981373,0.0005218286
0.95861524,1.0,1.0,0.95861524
0.08593914,0.18593913,0.28593916,0.00456915
0.016947422,0.11694743,0.21694742,0.00042998054
0.017968968,0.11796897,0.21796897,0.0004620464
0.01990879,0.119908795,0.21990879,0.00052497484
0.5797629,0.6797629,0.77976286,0.30730554
0.9968458,1.0,1.0,0.9968458
0.016914913,0.11691491,0.21691492,0.00042897218
0.91078377,1.0,1.0,0.91078377
0.01812472,0.11812472,0.21812472,0.00046700015
0.016866265,0.11686627,0.21686627,0.00042746455
0.023419945,0.12341995,0.22341995,0.00064579275
0.02143024,0.12143024,0.22143024,0.0005762233
0.021822827,0.12182283,0.22182283,0.0005897201
0.017831627,0.11783163,0.21783163,0.00045769254
0.017275907,0.11727591,0.21727592,0.00044021138
0.021145396,0.1211454,0.22114539,0.00056650094
0.03207038,0.13207038,0.23207039,0.0009829451
0.016866265,0.11686627,0.21686627,0.00042746455
0.016529558,0.11652956,0.21652956,0.00041707538
0.019419348,0.11941935,0.21941935,0.0005088435
0.998092,1.0,1.0,0.998092
0.02132808,0.121328086,0.22132808,0.0005727296
0.022457056,0.12245706,0.22245705,0.00061176246
0.9978636,1.0,1.0,0.9978636
0.016434573,0.116434574,0.21643457,0.00041415892
0.026330305,0.1263303,0.22633031,0.000752846
0.023712069,0.12371207,0.22371207,0.00065625244
0.020626195,0.120626196,0.2206262,0.00054893113
0.030675799,0.1306758,0.2306758,0.00092468335
0.05179748,0.15179747,0.2517975,0.0019798148
0.022672437,0.12267244,0.22267243,0.0006193151
0.9981104,1.0,1.0,0.9981104
0.028517084,0.12851709,0.22851709,0.00083749974
0.023939194,0.123939194,0.2239392,0.0006644286
0.02578508,0.12578508,0.22578508,0.00073230645
0.016434573,0.116434574,0.21643457,0.00041415892
0.018316884,0.11831689,0.21831688,0.00047313562
0.020410309,0.12041031,0.22041032,0.00054168294
0.9518632,1.0,1.0,0.9518632
0.042403832,0.14240384,0.24240384,0.0014637479
0.019142363,0.11914237,0.21914236,0.00049979065
0.7825794,0.88257945,0.9825794,0.6786563
0.01923426,0.119234264,0.21923426,0.0005027881
0.9539661,1.0,1.0,0.9539661
0.02317551,0.12317551,0.22317551,0.00063708914
0.044472914,0.14447291,0.24447292,0.0015707706
0.085403666,0.18540367,0.28540367,0.0045191254
0.018564347,0.11856435,0.21856435,0.0004810754
0.08192282,0.18192282,0.28192282,0.0042016734
0.016497836,0.11649784,0.21649784,0.00041610064
0.018887341,0.11888734,0.21888734,0.00049150403
0.016963702,0.1169637,0.21696371,0.0004304858
0.023109278,0.12310928,0.22310928,0.0006347384
0.99808073,1.0,1.0,0.99808073
0.041423477,0.14142348,0.24142349,0.0014143197
0.02824778,0.12824778,0.22824778,0.00082687667
0.016513688,0.11651369,0.2165137,0.00041658766
0.20577459,0.3057746,0.4057746,0.0255316
0.017644463,0.11764447,0.21764447,0.0004517806
0.01697999,0.116979994,0.21698,0.00043099152
0.020351816,0.12035182,0.22035182,0.00053972495
0.022201229,0.122201234,0.22220123,0.00060283585
0.016641052,0.11664105,0.21664105,0.00042050675
0.022414219,0.12241422,0.22241423,0.00061026437
0.033557817,0.13355783,0.23355782,0.0010467849
0.9980732,1.0,1.0,0.9980732
0.4417182,0.5417182,0.6417182,0.15355468
0.031380434,0.13138044,0.23138043,0.0009539295
0.016308766,0.11630876,0.21630877,0.0004103058
0.02873432,0.12873432,0.22873433,0.00084610964
0.037361998,0.137362,0.237362,0.0012181699
0.21268138,0.31268138,0.4126814,0.027443934
0.017543187,0.11754319,0.21754318,0.00044859195
0.019014435,0.119014435,0.21901444,0.000495628
0.016403032,0.116403036,0.21640304,0.00041319188
0.023241926,0.12324193,0.22324193,0.0006394497
0.01626183,0.11626183,0.21626183,0.00040887116
0.02339762,0.12339762,0.22339763,0.000644996
0.8413048,0.9413048,1.0,0.79192424
0.023757325,0.123757325,0.22375733,0.0006578785
0.025011599,0.1250116,0.2250116,0.00070355274
0.89256257,0.9925626,1.0,0.8859242
0.93033177,1.0,1.0,0.93033177
0.21423899,0.314239,0.414239,0.027887499
0.9980957,1.0,1.0,0.9980957
0.017746313,0.117746316,0.21774632,0.00045499462
0.08359067,0.18359068,0.28359067,0.0043521156
0.9957104,1.0,1.0,0.9957104
0.0226292,0.1226292,0.2226292,0.0006177962
0.19856879,0.2985688,0.3985688,0.023629727
0.9281487,1.0,1.0,0.9281487
0.01668906,0.11668906,0.21668907,0.00042198694
0.02906319,0.12906319,0.2290632,0.00085921324
0.02571159,0.12571159,0.2257116,0.00072955515
0.018689308,0.11868931,0.21868931,0.00048510122
0.020626195,0.120626196,0.2206262,0.00054893113
0.023241926,0.12324193,0.22324193,0.0006394497
0.044722572,0.14472258,0.24472257,0.0015839341
0.023065226,0.123065226,0.22306523,0.00063317677
0.13449146,0.23449147,0.33449146,0.010548891
0.02008101,0.12008101,0.22008102,0.0005306919
0.017259333,0.11725934,0.21725933,0.00043969334
0.017848738,0.11784874,0.21784875,0.0004582342
0.022737447,0.12273745,0.22273745,0.0006216015
0.99393785,1.0,1.0,0.99393785
0.3529611,0.4529611,0.5529611,0.088406116
0.017309096,0.11730909,0.2173091,0.00044124926
0.018281795,0.1182818,0.2182818,0.00047201337
0.025419652,0.12541965,0.22541966,0.0007186658
0.023375314,0.12337531,0.22337532,0.00064420025
0.05975658,0.15975659,0.2597566,0.0024797681
0.018528797,0.1185288,0.2185288,0.0004799321
0.017078074,0.11707807,0.21707807,0.00043404067
0.9980994,1.0,1.0,0.9980994
0.026556574,0.12655658,0.22655657,0.000761436
0.02961943,0.12961943,0.22961943,0.00088156725
0.023241926,0.12324193,0.22324193,0.0006394497
0.021927303,0.121927306,0.2219273,0.0005933308
0.02211659,0.122116596,0.22211659,0.00059989304
0.018582148,0.11858215,0.21858215,0.0004816482
0.022286188,0.122286186,0.2222862,0.000605795
0.02159469,0.12159469,0.22159469,0.0005818633
0.998103,1.0,1.0,0.998103
0.06872476,0.16872476,0.26872477,0.0031160165
0.02824778,0.12824778,0.22824778,0.00082687667
0.022053318,0.12205332,0.22205332,0.0005976966
0.044639207,0.14463921,0.24463922,0.0015795325
0.016293105,0.1162931,0.21629311,0.00040982693
0.01812472,0.11812472,0.21812472,0.00046700015
0.1176228,0.2176228,0.3176228,0.008130319
0.025154885,0.12515488,0.22515489,0.0007088454
0.9977525,1.0,1.0,0.9977525
0.05613278,0.15613279,0.25613278,0.0022447906
0.016106343,0.116106346,0.21610634,0.00040412936
0.07500685,0.17500685,0.27500686,0.003609936
0.7344053,0.8344053,0.93440527,0.5725958
0.017242776,0.117242776,0.21724278,0.00043917604
0.019179069,0.11917907,0.21917906,0.00050098717
0.0190509,0.119050905,0.2190509,0.0004968133
0.016044559,0.11604456,0.21604456,0.00040224986
0.016466174,0.11646618,0.21646617,0.00041512854
0.023375314,0.12337531,0.22337532,0.00064420025
0.01892357,0.118923575,0.21892357,0.00049267843
0.023286305,0.12328631,0.2232863,0.00064102875
0.066085376,0.16608538,0.2660854,0.0029205037
0.018404892,0.118404895,0.21840489,0.0004759543
0.017763345,0.11776335,0.21776335,0.0004555328
0.019215846,0.119215846,0.21921586,0.000502187
0.019813737,0.11981374,0.21981373,0.0005218286
0.017358998,0.117359,0.217359,0.0004428113
0.11696559,0.21696559,0.31696558,0.008043797
0.02472741,0.12472741,0.2247274,0.0006931011
0.016914913,0.11691491,0.21691492,0.00042897218
0.94980925,1.0,1.0,0.94980925
0.022780884,0.12278089,0.22278088,0.0006231309
0.017678348,0.11767835,0.21767835,0.00045284908
0.028220985,0.12822099,0.22822098,0.00082582276
0.9075583,1.0,1.0,0.9075583
0.023825366,0.12382537,0.22382537,0.00066032616
0.018003466,0.118003465,0.21800347,0.00046314212
0.017078074,0.11707807,0.21707807,0.00043404067
0.03835798,0.13835798,0.23835799,0.0012649975
0.024007749,0.12400775,0.22400776,0.000666904
0.99808455,1.0,1.0,0.99808455
0.016866265,0.11686627,0.21686627,0.00042746455
0.023043234,0.12304324,0.22304323,0.00063239766
0.93171144,1.0,1.0,0.93171144
0.019345103,0.119345106,0.21934511,0.00050641154
0.017576883,0.11757688,0.21757689,0.00044965203
0.12918286,0.22918287,0.32918286,0.009745952
0.016817752,0.11681776,0.21681775,0.0004259628
0.01626183,0.11626183,0.21626183,0.00040887116
0.024168445,0.12416845,0.22416845,0.0006727202
0.99808455,1.0,1.0,0.99808455
0.021450732,0.12145074,0.22145073,0.00057692506
0.02317551,0.12317551,0.22317551,0.00063708914
0.018635655,0.118635654,0.21863566,0.00048337135
0.02421455,0.12421455,0.22421455,0.00067439245
0.040922303,0.14092231,0.2409223,0.0013893665
0.01720971,0.11720971,0.21720971,0.00043814356
0.016817752,0.11681776,0.21681775,0.0004259628
0.01802074,0.11802074,0.21802074,0.0004636911
0.31574917,0.41574916,0.51574916,0.06770366
0.024987794,0.124987796,0.2249878,0.000702675
0.09881607,0.19881606,0.29881608,0.005870607
0.02027408,0.12027408,0.22027409,0.0005371266
0.02660711,0.1266071,0.22660711,0.0007633599
0.01778039,0.11778039,0.2177804,0.00045607163
0.91550726,1.0,1.0,0.91550726
0.020864256,0.12086426,0.22086427,0.00055696286
0.050658382,0.15065838,0.2506584,0.0019130525
0.01756003,0.11756003,0.21756004,0.0004491217
0.03204008,0.13204008,0.23204008,0.0009816629
0.8517063,0.95170635,1.0,0.8105743
0.025516601,0.12551661,0.2255166,0.00072227494
0.02470387,0.12470387,0.22470388,0.0006922381
0.022457056,0.12245706,0.22245705,0.00061176246
0.95460516,1.0,1.0,0.95460516
0.99808455,1.0,1.0,0.99808455
0.9980882,1.0,1.0,0.9980882
0.025371313,0.1253713,0.22537132,0.0007168689
0.16885696,0.26885697,0.36885697,0.016745506
0.043936536,0.14393654,0.24393654,0.0015426725
0.051272422,0.15127242,0.25127244,0.001948895
0.0177293,0.1177293,0.2177293,0.00045445724
0.03521114,0.13521114,0.23521113,0.0011198256
0.02159469,0.12159469,0.22159469,0.0005818633
0.016497836,0.11649784,0.21649784,0.00041610064
0.03179867,0.13179867,0.23179868,0.00097147346
0.020429842,0.12042984,0.22042984,0.0005423373
0.016721144,0.116721146,0.21672115,0.0004229771
0.14838624,0.24838623,0.34838623,0.012840506
0.016561339,0.11656134,0.21656135,0.00041805257
0.43944663,0.53944665,0.6394466,0.15158595
0.022137718,0.12213772,0.22213772,0.00060062716
0.029340027,0.12934002,0.22934003,0.00087030866
0.017143767,0.117143765,0.21714377,0.00043608667
0.10795362,0.20795363,0.30795363,0.0069133583
0.029788302,0.12978831,0.2297883,0.0008884014
0.018996228,0.11899623,0.21899623,0.0004950365
0.017226238,0.11722624,0.21722624,0.00043865954
0.022264916,0.12226492,0.22226492,0.0006050536
0.058104865,0.15810487,0.25810486,0.0023711221
0.022715755,0.12271576,0.22271577,0.0006208382
0.98337495,1.0,1.0,0.98337495
0.017509557,0.11750956,0.21750957,0.00044753472
0.9980957,1.0,1.0,0.9980957
0.030733926,0.13073392,0.23073393,0.0009270813
0.018725162,0.118725166,0.21872516,0.00048625842
0.042048372,0.14204837,0.24204838,0.0014457315
0.02138932,0.12138932,0.22138932,0.000574823
0.026330305,0.1263303,0.22633031,0.000752846
0.017644463,0.11764447,0.21764447,0.0004517806
0.017831627,0.11783163,0.21783163,0.00045769254
0.024821788,0.12482179,0.22482179,0.0006965654
0.016371552,0.11637156,0.21637155,0.00041222738
0.017325714,0.117325716,0.21732572,0.00044176925
0.60586464,0.70586467,0.80586463,0.3446348
0.016355833,0.11635584,0.21635583,0.00041174606
0.018281795,0.1182818,0.2182818,0.00047201337
0.019870713,0.119870715,0.21987072,0.0005237137
0.9979532,1.0,1.0,0.9979532
0.01665704,0.11665704,0.21665704,0.00042099948
0.027195057,0.12719506,0.22719505,0.00078588515
0.82417905,0.9241791,1.0,0.761689
0.024399834,0.12439983,0.22439983,0.00068112876
0.034036156,0.13403615,0.23403616,0.0010676906
0.016963702,0.1169637,0.21696371,0.0004304858
0.026305282,0.12630528,0.22630529,0.00075189845
0.080465786,0.18046579,0.28046578,0.0040727337
0.9977216,1.0,1.0,0.9977216
0.9980544,1.0,1.0,0.9980544
0.023576802,0.123576805,0.2235768,0.00065140123
